5.507625806451612789e+02
4.097693548387096598e+02
4.073461290322580908e+02
4.391187096774193606e+02
4.251306451612903174e+02
3.456219354838709705e+02
4.235293548387096507e+02
3.708390322580644920e+02
4.451380645161290204e+02
4.260696774193548322e+02
3.992851612903226055e+02
2.784235483870967869e+02
1.163558064516129065e+02
9.691225806451612357e+01
9.905387096774192912e+01
1.006667741935483917e+02
9.530903225806451928e+01
9.234129032258064740e+01
9.996709677419354989e+01
9.671903225806451587e+01
9.627774193548387416e+01
9.536806451612903857e+01
2.593574193548387257e+02
1.156299999999999955e+02
9.584806451612902833e+01
9.909387096774193537e+01
8.697322580645160883e+01
8.913903225806451758e+01
8.498935483870967289e+01
8.795774193548386677e+01
8.893258064516129480e+01
8.578193548387096712e+01
8.340903225806451360e+01
2.745138709677419229e+02
1.034774193548387160e+02
9.625709677419354193e+01
8.289096774193548356e+01
7.546096774193549095e+01
8.725096774193548299e+01
8.435741935483871146e+01
8.531000000000000227e+01
8.476451612903225907e+01
8.902741935483871316e+01
8.718322580645161679e+01
2.696690322580645329e+02
9.347677419354839401e+01
8.317193548387096769e+01
8.506000000000000227e+01
7.974290322580645807e+01
7.633129032258064228e+01
7.872645161290321880e+01
8.392677419354838264e+01
8.426225806451613209e+01
7.836709677419354136e+01
7.862322580645161452e+01
2.699193548387096939e+02
9.390451612903225964e+01
8.539064516129032256e+01
7.822709677419355501e+01
8.477645161290323017e+01
7.797193548387096484e+01
7.928967741935484526e+01
7.175548387096773695e+01
7.336032258064516043e+01
8.160548387096774547e+01
8.113580645161290761e+01
2.737393548387096871e+02
9.287451612903225850e+01
7.785483870967742348e+01
8.386967741935484355e+01
8.231903225806451019e+01
7.923709677419354591e+01
8.488516129032258561e+01
7.575935483870968312e+01
7.884387096774193537e+01
8.300354838709677097e+01
8.426225806451613209e+01
2.603451612903226078e+02
8.966516129032258675e+01
9.195290322580645181e+01
8.640806451612903061e+01
8.159838709677418933e+01
7.749129032258063887e+01
8.121161290322581294e+01
7.665645161290322562e+01
7.423838709677418990e+01
8.214258064516128854e+01
7.835741935483871146e+01
2.396990322580645056e+02
9.896129032258065195e+01
8.634354838709677438e+01
7.977258064516128400e+01
7.880096774193548015e+01
8.512096774193548754e+01
7.622870967741935999e+01
7.582741935483871032e+01
7.351451612903225907e+01
8.342354838709677267e+01
8.547645161290321880e+01
2.676261290322580635e+02
9.003774193548386506e+01
8.675838709677420013e+01
7.913096774193547844e+01
7.915612903225806463e+01
7.801967741935483502e+01
7.821032258064515474e+01
8.122612903225805780e+01
8.054935483870967516e+01
8.438129032258063944e+01
7.852935483870967914e+01
2.498309677419354955e+02
9.312193548387097053e+01
8.644451612903225168e+01
8.259903225806451132e+01
8.059000000000000341e+01
7.695870967741934976e+01
8.577645161290323017e+01
7.908903225806452042e+01
8.105741935483871430e+01
9.101548387096774206e+01
8.893419354838709978e+01
