3.900000000000000000e+01 2.300000000000000000e+01 1.100000000000000000e+01
3.300000000000000000e+01 2.700000000000000000e+01 1.300000000000000000e+01
2.800000000000000000e+01 3.100000000000000000e+01 1.600000000000000000e+01
2.600000000000000000e+01 3.500000000000000000e+01 1.900000000000000000e+01
2.900000000000000000e+01 3.900000000000000000e+01 2.200000000000000000e+01
3.300000000000000000e+01 4.400000000000000000e+01 2.500000000000000000e+01
3.700000000000000000e+01 4.900000000000000000e+01 2.800000000000000000e+01
4.100000000000000000e+01 5.400000000000000000e+01 3.100000000000000000e+01
4.600000000000000000e+01 6.000000000000000000e+01 3.500000000000000000e+01
5.100000000000000000e+01 5.100000000000000000e+01 2.500000000000000000e+01
5.700000000000000000e+01 5.400000000000000000e+01 2.000000000000000000e+01
6.300000000000000000e+01 5.900000000000000000e+01 2.400000000000000000e+01
7.000000000000000000e+01 6.400000000000000000e+01 2.800000000000000000e+01
6.800000000000000000e+01 6.900000000000000000e+01 3.200000000000000000e+01
7.500000000000000000e+01 7.500000000000000000e+01 3.700000000000000000e+01
8.200000000000000000e+01 8.100000000000000000e+01 4.200000000000000000e+01
9.000000000000000000e+01 8.700000000000000000e+01 4.800000000000000000e+01
9.800000000000000000e+01 9.300000000000000000e+01 5.400000000000000000e+01
1.070000000000000000e+02 1.000000000000000000e+02 6.000000000000000000e+01
9.100000000000000000e+01 8.300000000000000000e+01 4.100000000000000000e+01
8.800000000000000000e+01 7.900000000000000000e+01 3.500000000000000000e+01
8.700000000000000000e+01 7.800000000000000000e+01 3.100000000000000000e+01
9.300000000000000000e+01 8.400000000000000000e+01 3.400000000000000000e+01
9.900000000000000000e+01 9.000000000000000000e+01 3.700000000000000000e+01
1.060000000000000000e+02 9.700000000000000000e+01 4.100000000000000000e+01
1.140000000000000000e+02 1.040000000000000000e+02 4.500000000000000000e+01
1.220000000000000000e+02 1.110000000000000000e+02 4.900000000000000000e+01
1.300000000000000000e+02 1.190000000000000000e+02 5.400000000000000000e+01
1.380000000000000000e+02 1.270000000000000000e+02 5.900000000000000000e+01
1.460000000000000000e+02 5.400000000000000000e+01 4.400000000000000000e+01
1.540000000000000000e+02 2.700000000000000000e+01 4.700000000000000000e+01
1.630000000000000000e+02 3.200000000000000000e+01 5.000000000000000000e+01
1.720000000000000000e+02 3.700000000000000000e+01 5.500000000000000000e+01
1.820000000000000000e+02 4.200000000000000000e+01 6.000000000000000000e+01
1.930000000000000000e+02 4.700000000000000000e+01 6.500000000000000000e+01
2.040000000000000000e+02 5.200000000000000000e+01 7.000000000000000000e+01
2.150000000000000000e+02 5.800000000000000000e+01 7.600000000000000000e+01
2.260000000000000000e+02 6.400000000000000000e+01 8.200000000000000000e+01
2.370000000000000000e+02 7.000000000000000000e+01 8.800000000000000000e+01
2.480000000000000000e+02 4.200000000000000000e+01 9.000000000000000000e+01
2.600000000000000000e+02 2.700000000000000000e+01 9.500000000000000000e+01
2.720000000000000000e+02 1.900000000000000000e+01 1.000000000000000000e+02
2.840000000000000000e+02 2.200000000000000000e+01 1.050000000000000000e+02
2.960000000000000000e+02 2.600000000000000000e+01 1.100000000000000000e+02
3.080000000000000000e+02 3.000000000000000000e+01 1.150000000000000000e+02
3.200000000000000000e+02 3.400000000000000000e+01 1.200000000000000000e+02
3.330000000000000000e+02 3.900000000000000000e+01 1.260000000000000000e+02
3.460000000000000000e+02 4.500000000000000000e+01 1.320000000000000000e+02
3.590000000000000000e+02 5.200000000000000000e+01 1.380000000000000000e+02
3.720000000000000000e+02 5.900000000000000000e+01 1.210000000000000000e+02
3.860000000000000000e+02 6.600000000000000000e+01 1.070000000000000000e+02
4.000000000000000000e+02 7.300000000000000000e+01 1.110000000000000000e+02
4.140000000000000000e+02 8.000000000000000000e+01 1.150000000000000000e+02
4.280000000000000000e+02 8.700000000000000000e+01 1.200000000000000000e+02
4.420000000000000000e+02 9.500000000000000000e+01 1.250000000000000000e+02
4.580000000000000000e+02 1.030000000000000000e+02 1.300000000000000000e+02
4.740000000000000000e+02 1.120000000000000000e+02 1.360000000000000000e+02
4.900000000000000000e+02 1.210000000000000000e+02 1.420000000000000000e+02
5.060000000000000000e+02 1.300000000000000000e+02 1.480000000000000000e+02
5.220000000000000000e+02 1.390000000000000000e+02 7.400000000000000000e+01
5.390000000000000000e+02 1.480000000000000000e+02 2.800000000000000000e+01
5.560000000000000000e+02 1.570000000000000000e+02 3.100000000000000000e+01
5.730000000000000000e+02 1.660000000000000000e+02 3.400000000000000000e+01
5.910000000000000000e+02 1.750000000000000000e+02 3.800000000000000000e+01
6.090000000000000000e+02 1.840000000000000000e+02 4.200000000000000000e+01
6.280000000000000000e+02 1.930000000000000000e+02 4.700000000000000000e+01
6.480000000000000000e+02 2.020000000000000000e+02 5.300000000000000000e+01
6.680000000000000000e+02 2.120000000000000000e+02 5.900000000000000000e+01
6.880000000000000000e+02 2.220000000000000000e+02 6.500000000000000000e+01
7.080000000000000000e+02 2.330000000000000000e+02 1.600000000000000000e+01
7.280000000000000000e+02 2.440000000000000000e+02 1.400000000000000000e+01
7.500000000000000000e+02 2.550000000000000000e+02 1.700000000000000000e+01
7.720000000000000000e+02 2.660000000000000000e+02 2.000000000000000000e+01
7.940000000000000000e+02 2.770000000000000000e+02 2.300000000000000000e+01
8.160000000000000000e+02 2.880000000000000000e+02 2.600000000000000000e+01
8.380000000000000000e+02 3.000000000000000000e+02 2.900000000000000000e+01
8.600000000000000000e+02 3.120000000000000000e+02 3.300000000000000000e+01
8.820000000000000000e+02 3.240000000000000000e+02 3.700000000000000000e+01
9.050000000000000000e+02 3.370000000000000000e+02 4.100000000000000000e+01
6.950000000000000000e+02 3.500000000000000000e+02 4.600000000000000000e+01
5.480000000000000000e+02 3.640000000000000000e+02 5.100000000000000000e+01
4.600000000000000000e+02 3.780000000000000000e+02 5.600000000000000000e+01
4.360000000000000000e+02 3.920000000000000000e+02 6.100000000000000000e+01
4.310000000000000000e+02 4.070000000000000000e+02 6.600000000000000000e+01
4.410000000000000000e+02 4.220000000000000000e+02 7.100000000000000000e+01
4.520000000000000000e+02 4.380000000000000000e+02 7.600000000000000000e+01
4.630000000000000000e+02 4.540000000000000000e+02 8.100000000000000000e+01
4.750000000000000000e+02 4.700000000000000000e+02 8.600000000000000000e+01
4.870000000000000000e+02 4.860000000000000000e+02 9.200000000000000000e+01
3.390000000000000000e+02 5.020000000000000000e+02 9.800000000000000000e+01
2.690000000000000000e+02 5.180000000000000000e+02 1.040000000000000000e+02
2.770000000000000000e+02 5.340000000000000000e+02 1.110000000000000000e+02
2.860000000000000000e+02 5.500000000000000000e+02 1.180000000000000000e+02
2.950000000000000000e+02 5.670000000000000000e+02 1.250000000000000000e+02
3.050000000000000000e+02 5.850000000000000000e+02 1.320000000000000000e+02
3.150000000000000000e+02 6.040000000000000000e+02 1.390000000000000000e+02
3.260000000000000000e+02 6.240000000000000000e+02 1.470000000000000000e+02
3.370000000000000000e+02 6.440000000000000000e+02 1.550000000000000000e+02
3.490000000000000000e+02 6.640000000000000000e+02 1.630000000000000000e+02
2.460000000000000000e+02 6.840000000000000000e+02 1.710000000000000000e+02
1.500000000000000000e+02 7.040000000000000000e+02 1.790000000000000000e+02
7.400000000000000000e+01 7.240000000000000000e+02 1.870000000000000000e+02
4.800000000000000000e+01 7.450000000000000000e+02 1.960000000000000000e+02
3.700000000000000000e+01 7.660000000000000000e+02 2.050000000000000000e+02
4.200000000000000000e+01 7.870000000000000000e+02 2.150000000000000000e+02
4.700000000000000000e+01 8.090000000000000000e+02 2.260000000000000000e+02
5.200000000000000000e+01 8.310000000000000000e+02 2.370000000000000000e+02
5.800000000000000000e+01 8.530000000000000000e+02 2.480000000000000000e+02
6.500000000000000000e+01 8.760000000000000000e+02 2.600000000000000000e+02
4.000000000000000000e+01 9.000000000000000000e+02 2.720000000000000000e+02
1.500000000000000000e+01 9.250000000000000000e+02 2.840000000000000000e+02
1.900000000000000000e+01 9.500000000000000000e+02 2.980000000000000000e+02
2.300000000000000000e+01 9.750000000000000000e+02 3.120000000000000000e+02
2.800000000000000000e+01 1.001000000000000000e+03 3.260000000000000000e+02
3.400000000000000000e+01 1.027000000000000000e+03 3.400000000000000000e+02
4.100000000000000000e+01 1.053000000000000000e+03 3.550000000000000000e+02
4.900000000000000000e+01 1.079000000000000000e+03 3.700000000000000000e+02
5.700000000000000000e+01 1.105000000000000000e+03 3.860000000000000000e+02
6.500000000000000000e+01 1.133000000000000000e+03 4.020000000000000000e+02
5.000000000000000000e+01 9.570000000000000000e+02 4.180000000000000000e+02
5.600000000000000000e+01 8.490000000000000000e+02 4.340000000000000000e+02
6.200000000000000000e+01 7.940000000000000000e+02 4.510000000000000000e+02
6.900000000000000000e+01 7.820000000000000000e+02 4.680000000000000000e+02
7.600000000000000000e+01 8.010000000000000000e+02 4.850000000000000000e+02
8.300000000000000000e+01 8.200000000000000000e+02 5.020000000000000000e+02
9.000000000000000000e+01 8.390000000000000000e+02 5.200000000000000000e+02
9.700000000000000000e+01 8.580000000000000000e+02 5.380000000000000000e+02
1.040000000000000000e+02 8.770000000000000000e+02 5.560000000000000000e+02
1.110000000000000000e+02 8.970000000000000000e+02 5.740000000000000000e+02
5.600000000000000000e+01 9.170000000000000000e+02 5.930000000000000000e+02
4.600000000000000000e+01 9.370000000000000000e+02 6.120000000000000000e+02
5.000000000000000000e+01 9.570000000000000000e+02 6.310000000000000000e+02
5.400000000000000000e+01 9.770000000000000000e+02 6.510000000000000000e+02
5.900000000000000000e+01 9.970000000000000000e+02 6.710000000000000000e+02
6.400000000000000000e+01 1.018000000000000000e+03 6.910000000000000000e+02
6.900000000000000000e+01 1.039000000000000000e+03 7.110000000000000000e+02
7.400000000000000000e+01 1.060000000000000000e+03 7.320000000000000000e+02
8.000000000000000000e+01 1.082000000000000000e+03 7.530000000000000000e+02
8.600000000000000000e+01 1.104000000000000000e+03 7.740000000000000000e+02
9.300000000000000000e+01 1.126000000000000000e+03 7.950000000000000000e+02
1.000000000000000000e+02 1.148000000000000000e+03 8.160000000000000000e+02
1.070000000000000000e+02 1.171000000000000000e+03 8.370000000000000000e+02
1.140000000000000000e+02 1.194000000000000000e+03 8.590000000000000000e+02
1.210000000000000000e+02 1.217000000000000000e+03 8.810000000000000000e+02
1.290000000000000000e+02 1.241000000000000000e+03 9.050000000000000000e+02
1.380000000000000000e+02 1.265000000000000000e+03 9.290000000000000000e+02
1.470000000000000000e+02 1.289000000000000000e+03 9.540000000000000000e+02
1.560000000000000000e+02 1.314000000000000000e+03 9.790000000000000000e+02
1.650000000000000000e+02 1.339000000000000000e+03 1.004000000000000000e+03
1.750000000000000000e+02 1.108000000000000000e+03 1.030000000000000000e+03
1.860000000000000000e+02 9.870000000000000000e+02 1.056000000000000000e+03
1.970000000000000000e+02 9.660000000000000000e+02 1.082000000000000000e+03
2.080000000000000000e+02 9.520000000000000000e+02 1.108000000000000000e+03
2.200000000000000000e+02 9.620000000000000000e+02 1.134000000000000000e+03
2.320000000000000000e+02 9.750000000000000000e+02 1.161000000000000000e+03
2.440000000000000000e+02 9.930000000000000000e+02 1.188000000000000000e+03
2.560000000000000000e+02 1.012000000000000000e+03 1.215000000000000000e+03
2.680000000000000000e+02 1.031000000000000000e+03 1.244000000000000000e+03
2.810000000000000000e+02 1.050000000000000000e+03 1.273000000000000000e+03
2.940000000000000000e+02 7.080000000000000000e+02 1.115000000000000000e+03
3.070000000000000000e+02 4.410000000000000000e+02 1.039000000000000000e+03
3.200000000000000000e+02 2.320000000000000000e+02 1.019000000000000000e+03
3.330000000000000000e+02 1.390000000000000000e+02 1.024000000000000000e+03
3.460000000000000000e+02 1.140000000000000000e+02 1.032000000000000000e+03
3.590000000000000000e+02 1.140000000000000000e+02 1.047000000000000000e+03
3.730000000000000000e+02 1.220000000000000000e+02 1.062000000000000000e+03
3.870000000000000000e+02 1.310000000000000000e+02 1.083000000000000000e+03
4.020000000000000000e+02 1.410000000000000000e+02 1.105000000000000000e+03
4.170000000000000000e+02 1.520000000000000000e+02 1.127000000000000000e+03
4.330000000000000000e+02 8.200000000000000000e+01 1.151000000000000000e+03
4.490000000000000000e+02 4.800000000000000000e+01 1.176000000000000000e+03
4.670000000000000000e+02 4.800000000000000000e+01 1.201000000000000000e+03
4.850000000000000000e+02 5.000000000000000000e+01 1.226000000000000000e+03
5.030000000000000000e+02 5.900000000000000000e+01 1.251000000000000000e+03
5.210000000000000000e+02 6.900000000000000000e+01 1.277000000000000000e+03
5.390000000000000000e+02 7.900000000000000000e+01 1.303000000000000000e+03
5.580000000000000000e+02 9.000000000000000000e+01 1.329000000000000000e+03
5.770000000000000000e+02 1.010000000000000000e+02 1.355000000000000000e+03
5.960000000000000000e+02 1.120000000000000000e+02 1.381000000000000000e+03
6.150000000000000000e+02 1.040000000000000000e+02 1.407000000000000000e+03
6.340000000000000000e+02 9.600000000000000000e+01 1.433000000000000000e+03
6.530000000000000000e+02 8.700000000000000000e+01 1.460000000000000000e+03
6.740000000000000000e+02 7.900000000000000000e+01 1.487000000000000000e+03
6.950000000000000000e+02 7.200000000000000000e+01 1.515000000000000000e+03
7.160000000000000000e+02 6.800000000000000000e+01 1.543000000000000000e+03
7.370000000000000000e+02 7.500000000000000000e+01 1.571000000000000000e+03
7.590000000000000000e+02 8.300000000000000000e+01 1.600000000000000000e+03
7.810000000000000000e+02 9.100000000000000000e+01 1.629000000000000000e+03
8.030000000000000000e+02 9.900000000000000000e+01 1.658000000000000000e+03
8.260000000000000000e+02 7.100000000000000000e+01 1.687000000000000000e+03
8.490000000000000000e+02 6.200000000000000000e+01 1.716000000000000000e+03
8.720000000000000000e+02 5.300000000000000000e+01 1.747000000000000000e+03
8.960000000000000000e+02 4.800000000000000000e+01 1.778000000000000000e+03
9.200000000000000000e+02 5.500000000000000000e+01 1.810000000000000000e+03
9.440000000000000000e+02 6.200000000000000000e+01 1.842000000000000000e+03
9.690000000000000000e+02 7.000000000000000000e+01 1.874000000000000000e+03
9.940000000000000000e+02 7.900000000000000000e+01 1.906000000000000000e+03
1.019000000000000000e+03 8.800000000000000000e+01 1.938000000000000000e+03
1.045000000000000000e+03 9.700000000000000000e+01 1.970000000000000000e+03
1.071000000000000000e+03 1.080000000000000000e+02 2.003000000000000000e+03
1.098000000000000000e+03 1.200000000000000000e+02 2.037000000000000000e+03
1.125000000000000000e+03 1.320000000000000000e+02 2.071000000000000000e+03
1.152000000000000000e+03 1.440000000000000000e+02 2.105000000000000000e+03
1.179000000000000000e+03 1.560000000000000000e+02 2.140000000000000000e+03
1.206000000000000000e+03 1.680000000000000000e+02 2.176000000000000000e+03
1.235000000000000000e+03 1.810000000000000000e+02 2.213000000000000000e+03
1.265000000000000000e+03 1.940000000000000000e+02 2.250000000000000000e+03
1.295000000000000000e+03 2.070000000000000000e+02 2.287000000000000000e+03
1.326000000000000000e+03 2.200000000000000000e+02 2.325000000000000000e+03
1.357000000000000000e+03 2.330000000000000000e+02 2.003000000000000000e+03
1.388000000000000000e+03 2.460000000000000000e+02 1.761000000000000000e+03
1.419000000000000000e+03 2.590000000000000000e+02 1.585000000000000000e+03
1.450000000000000000e+03 2.720000000000000000e+02 1.552000000000000000e+03
1.481000000000000000e+03 2.850000000000000000e+02 1.534000000000000000e+03
1.513000000000000000e+03 2.980000000000000000e+02 1.527000000000000000e+03
1.545000000000000000e+03 3.110000000000000000e+02 1.541000000000000000e+03
1.578000000000000000e+03 3.240000000000000000e+02 1.558000000000000000e+03
1.611000000000000000e+03 3.370000000000000000e+02 1.583000000000000000e+03
1.645000000000000000e+03 3.500000000000000000e+02 1.601000000000000000e+03
1.679000000000000000e+03 3.630000000000000000e+02 1.620000000000000000e+03
1.713000000000000000e+03 3.760000000000000000e+02 1.643000000000000000e+03
1.747000000000000000e+03 3.890000000000000000e+02 1.667000000000000000e+03
1.782000000000000000e+03 4.020000000000000000e+02 1.692000000000000000e+03
1.818000000000000000e+03 4.170000000000000000e+02 1.717000000000000000e+03
1.854000000000000000e+03 4.320000000000000000e+02 1.742000000000000000e+03
1.890000000000000000e+03 4.480000000000000000e+02 1.768000000000000000e+03
1.927000000000000000e+03 4.640000000000000000e+02 1.794000000000000000e+03
1.964000000000000000e+03 4.800000000000000000e+02 1.821000000000000000e+03
2.001000000000000000e+03 4.960000000000000000e+02 1.848000000000000000e+03
2.039000000000000000e+03 5.130000000000000000e+02 1.876000000000000000e+03
2.078000000000000000e+03 5.310000000000000000e+02 1.904000000000000000e+03
2.117000000000000000e+03 5.490000000000000000e+02 1.932000000000000000e+03
2.156000000000000000e+03 5.680000000000000000e+02 1.961000000000000000e+03
2.195000000000000000e+03 5.870000000000000000e+02 1.990000000000000000e+03
2.234000000000000000e+03 6.070000000000000000e+02 2.019000000000000000e+03
2.273000000000000000e+03 6.270000000000000000e+02 2.048000000000000000e+03
2.313000000000000000e+03 6.480000000000000000e+02 2.078000000000000000e+03
2.353000000000000000e+03 6.700000000000000000e+02 2.110000000000000000e+03
2.394000000000000000e+03 6.920000000000000000e+02 2.143000000000000000e+03
2.435000000000000000e+03 7.150000000000000000e+02 2.176000000000000000e+03
2.476000000000000000e+03 7.380000000000000000e+02 2.209000000000000000e+03
2.517000000000000000e+03 7.610000000000000000e+02 2.242000000000000000e+03
2.559000000000000000e+03 7.840000000000000000e+02 2.275000000000000000e+03
2.601000000000000000e+03 8.070000000000000000e+02 2.308000000000000000e+03
2.643000000000000000e+03 8.300000000000000000e+02 2.341000000000000000e+03
2.685000000000000000e+03 8.530000000000000000e+02 2.374000000000000000e+03
2.728000000000000000e+03 8.770000000000000000e+02 2.409000000000000000e+03
2.772000000000000000e+03 9.010000000000000000e+02 2.444000000000000000e+03
2.816000000000000000e+03 9.260000000000000000e+02 2.480000000000000000e+03
2.860000000000000000e+03 9.520000000000000000e+02 2.516000000000000000e+03
2.905000000000000000e+03 9.780000000000000000e+02 2.552000000000000000e+03
2.950000000000000000e+03 1.005000000000000000e+03 2.588000000000000000e+03
2.995000000000000000e+03 1.033000000000000000e+03 2.624000000000000000e+03
3.040000000000000000e+03 1.061000000000000000e+03 2.662000000000000000e+03
3.085000000000000000e+03 1.090000000000000000e+03 2.700000000000000000e+03
3.130000000000000000e+03 1.119000000000000000e+03 2.739000000000000000e+03
3.175000000000000000e+03 1.148000000000000000e+03 2.779000000000000000e+03
3.220000000000000000e+03 1.178000000000000000e+03 2.820000000000000000e+03
3.266000000000000000e+03 1.208000000000000000e+03 2.861000000000000000e+03
3.312000000000000000e+03 1.009000000000000000e+03 2.902000000000000000e+03
3.360000000000000000e+03 8.330000000000000000e+02 2.943000000000000000e+03
3.409000000000000000e+03 7.370000000000000000e+02 2.984000000000000000e+03
3.459000000000000000e+03 6.950000000000000000e+02 3.025000000000000000e+03
3.509000000000000000e+03 6.590000000000000000e+02 3.066000000000000000e+03
3.559000000000000000e+03 6.620000000000000000e+02 3.108000000000000000e+03
3.609000000000000000e+03 6.670000000000000000e+02 3.150000000000000000e+03
3.659000000000000000e+03 6.870000000000000000e+02 3.192000000000000000e+03
3.710000000000000000e+03 7.070000000000000000e+02 3.235000000000000000e+03
3.761000000000000000e+03 7.270000000000000000e+02 3.278000000000000000e+03
3.813000000000000000e+03 5.430000000000000000e+02 3.321000000000000000e+03
3.865000000000000000e+03 4.240000000000000000e+02 3.365000000000000000e+03
3.917000000000000000e+03 3.290000000000000000e+02 3.409000000000000000e+03
3.969000000000000000e+03 2.880000000000000000e+02 3.453000000000000000e+03
4.021000000000000000e+03 2.830000000000000000e+02 3.497000000000000000e+03
4.074000000000000000e+03 2.800000000000000000e+02 3.541000000000000000e+03
4.127000000000000000e+03 2.850000000000000000e+02 3.586000000000000000e+03
4.181000000000000000e+03 2.960000000000000000e+02 3.631000000000000000e+03
4.235000000000000000e+03 3.090000000000000000e+02 3.677000000000000000e+03
4.289000000000000000e+03 3.220000000000000000e+02 3.723000000000000000e+03
4.343000000000000000e+03 1.820000000000000000e+02 3.770000000000000000e+03
4.397000000000000000e+03 9.400000000000000000e+01 3.817000000000000000e+03
4.451000000000000000e+03 1.040000000000000000e+02 3.864000000000000000e+03
4.507000000000000000e+03 1.150000000000000000e+02 3.911000000000000000e+03
4.563000000000000000e+03 1.260000000000000000e+02 3.958000000000000000e+03
4.619000000000000000e+03 1.380000000000000000e+02 4.005000000000000000e+03
4.675000000000000000e+03 1.520000000000000000e+02 4.053000000000000000e+03
4.731000000000000000e+03 1.660000000000000000e+02 4.101000000000000000e+03
4.787000000000000000e+03 1.820000000000000000e+02 4.149000000000000000e+03
4.843000000000000000e+03 1.990000000000000000e+02 4.197000000000000000e+03
4.899000000000000000e+03 1.430000000000000000e+02 4.245000000000000000e+03
4.956000000000000000e+03 1.360000000000000000e+02 4.294000000000000000e+03
5.013000000000000000e+03 1.360000000000000000e+02 4.343000000000000000e+03
5.070000000000000000e+03 1.430000000000000000e+02 4.393000000000000000e+03
5.127000000000000000e+03 1.550000000000000000e+02 4.443000000000000000e+03
5.184000000000000000e+03 1.670000000000000000e+02 4.493000000000000000e+03
5.241000000000000000e+03 1.810000000000000000e+02 4.543000000000000000e+03
5.299000000000000000e+03 1.950000000000000000e+02 4.594000000000000000e+03
5.358000000000000000e+03 2.090000000000000000e+02 4.645000000000000000e+03
5.418000000000000000e+03 2.240000000000000000e+02 4.698000000000000000e+03
5.478000000000000000e+03 2.160000000000000000e+02 4.551000000000000000e+03
5.539000000000000000e+03 2.120000000000000000e+02 4.481000000000000000e+03
5.600000000000000000e+03 2.090000000000000000e+02 4.419000000000000000e+03
5.661000000000000000e+03 2.060000000000000000e+02 4.420000000000000000e+03
5.722000000000000000e+03 2.040000000000000000e+02 4.429000000000000000e+03
5.783000000000000000e+03 2.030000000000000000e+02 4.444000000000000000e+03
5.844000000000000000e+03 2.010000000000000000e+02 4.459000000000000000e+03
5.905000000000000000e+03 2.060000000000000000e+02 4.475000000000000000e+03
5.967000000000000000e+03 2.160000000000000000e+02 4.518000000000000000e+03
6.029000000000000000e+03 2.270000000000000000e+02 4.538000000000000000e+03
6.091000000000000000e+03 1.230000000000000000e+02 4.033000000000000000e+03
6.153000000000000000e+03 8.500000000000000000e+01 3.637000000000000000e+03
6.217000000000000000e+03 5.600000000000000000e+01 3.218000000000000000e+03
6.282000000000000000e+03 6.300000000000000000e+01 2.866000000000000000e+03
6.347000000000000000e+03 7.000000000000000000e+01 2.552000000000000000e+03
6.412000000000000000e+03 7.800000000000000000e+01 2.282000000000000000e+03
6.477000000000000000e+03 8.600000000000000000e+01 2.022000000000000000e+03
6.542000000000000000e+03 9.500000000000000000e+01 1.880000000000000000e+03
6.607000000000000000e+03 1.060000000000000000e+02 1.747000000000000000e+03
6.673000000000000000e+03 1.170000000000000000e+02 1.707000000000000000e+03
6.740000000000000000e+03 6.500000000000000000e+01 1.307000000000000000e+03
6.808000000000000000e+03 4.300000000000000000e+01 9.330000000000000000e+02
6.876000000000000000e+03 4.700000000000000000e+01 6.550000000000000000e+02
6.945000000000000000e+03 5.500000000000000000e+01 4.350000000000000000e+02
7.014000000000000000e+03 6.300000000000000000e+01 2.510000000000000000e+02
7.083000000000000000e+03 7.200000000000000000e+01 1.620000000000000000e+02
7.152000000000000000e+03 8.100000000000000000e+01 1.000000000000000000e+02
7.222000000000000000e+03 9.000000000000000000e+01 1.160000000000000000e+02
7.292000000000000000e+03 9.900000000000000000e+01 1.350000000000000000e+02
7.362000000000000000e+03 1.090000000000000000e+02 1.540000000000000000e+02
7.433000000000000000e+03 8.000000000000000000e+01 1.770000000000000000e+02
7.504000000000000000e+03 6.100000000000000000e+01 2.020000000000000000e+02
7.576000000000000000e+03 5.200000000000000000e+01 2.290000000000000000e+02
7.648000000000000000e+03 4.300000000000000000e+01 2.560000000000000000e+02
7.720000000000000000e+03 3.400000000000000000e+01 2.830000000000000000e+02
7.792000000000000000e+03 3.600000000000000000e+01 3.110000000000000000e+02
7.864000000000000000e+03 4.000000000000000000e+01 3.400000000000000000e+02
7.936000000000000000e+03 4.500000000000000000e+01 3.690000000000000000e+02
8.009000000000000000e+03 5.000000000000000000e+01 3.980000000000000000e+02
8.082000000000000000e+03 5.600000000000000000e+01 4.270000000000000000e+02
8.155000000000000000e+03 6.200000000000000000e+01 4.100000000000000000e+02
8.228000000000000000e+03 6.800000000000000000e+01 4.030000000000000000e+02
8.301000000000000000e+03 7.400000000000000000e+01 3.980000000000000000e+02
8.374000000000000000e+03 8.000000000000000000e+01 3.920000000000000000e+02
8.447000000000000000e+03 8.700000000000000000e+01 3.860000000000000000e+02
8.520000000000000000e+03 9.500000000000000000e+01 3.780000000000000000e+02
8.593000000000000000e+03 1.030000000000000000e+02 3.700000000000000000e+02
